Age of the injured,Str Code,Accident Description,Road speed limit,Pedestrian action,Number of Lanes,Gender_F,Gender_M,Week_Fifth week,Week_First week,Week_Fourth week,Week_Second week,Week_Third week,Date_time,Reasons__??? ????? ?????? ?????? ???? ????? ??? ???? ???????,Reasons__???? ?? ??????? (???),Reasons__Bypassing the red traffic light,Reasons__Driving back without attention,Reasons__Driving back without traffic clearance,Reasons__Driving in the opposite direction,Reasons__Entering main road without traffic clearance,Reasons__Exceeding speed limit,Reasons__Fatigue and drowsiness,Reasons__Faults in the road,Reasons__Ignoring road lane,Reasons__Ignoring traffic lights,Reasons__Lack of driving awareness,Reasons__Misuse of traffic,Reasons__Negligence and inobservance,Reasons__Negligent driving,Reasons__Not giving priority to pedestrian crossing,Reasons__Not giving way / not giving priority,Reasons__Not leaving enough space,Reasons__Not observing the stop sign,Reasons__Not securing vehicle stability while stopping,Reasons__Speedy without taking road conditions into account,Reasons__Sudden deviation,Reasons__Sudden stop,Reasons__Tyre burst,Reasons__under influence of intoxicant or narcotic drug,__Al Madina Police Station,__Khaldiya Police Station,__Shaabiya Police Station,Streetname_Intersection,Streetname_Street,place__Bridge / Tunnel,place__Coastal area,place__Commercial area,place__Fuel Station,place__Govt. authority,place__Hospital,place__Island,place__Mosque,place__One level intersection,place__Other,place__Park,place__Residential area,place__Sand area,place__School,place__Work area,place__external road,place__unknown,location__ ,location__Bridge,location__Bridge /  Tunnel,location__Car parking,location__Double road,location__Highway,location__Intersection,location__Off the road,location__Other(specify),location__Roundabout,location__Side parking,location__Single road,location__Tunnel,location__Two-way road,location__Unknown,lighting__day,lighting__night - enough lights,lighting__night - weak lights,intersection__Deviated intersection,intersection__Half Perpendicular Intersection,intersection__Multiple leg Intersection,intersection__Not on Intersection,intersection__Not on or around 20 meters,intersection__Other,intersection__Perpendicular Intersection,intersection__Roundabout,intersection__Turn ,accidentype__Collision while turning,accidentype__Fall,accidentype__Hitting a moving object off the road,accidentype__Hitting a moving object on the road,accidentype__Hitting a stationary object off the road,accidentype__Hitting a stationary object on the road,accidentype__Multiple collision,accidentype__Other (specify),accidentype__Perpendicular collision,accidentype__Person run over,accidentype__Rear collision,accidentype__Reciprocal collision,accidentype__Side collision,accidentype__deterioration,seat belt_N,seat belt_Y,seat_Back passenger seat,seat_Driver's seat,seat_Front passenger seat,seat_No passenger,seat_bike passenger,position_Driver,position_Passenger,position_Pedestrian,nationality_Arab States,nationality_Asian States,nationality_GCC,nationality_Other,nationality_UAE
0.03706138290181467,-0.9036909156623305,"4132.                   After inspecting the accident site by the person who made the chart of accident, the following became clear:  While the causing motorcycle was coming from the outside towards the inside, taking the lane to the far right, and due to the pedestrian crossing from a place not designated for pedestrian crossing coming from the south towards the north, the front of the motorcycle hit the runaway, which led to the degradation of the bicycle driver, according to planning the accident occurred.",-0.19746179160121255,2.490378837640347,-0.3676863281700941,0,1,0,0,0,0,1,0.006746545816336255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
-0.4950079755895825,-0.9585651851878045,"4133.                   After detecting and inspecting the accident site by the policeman, the chart of the accident revealed the following: - While the causing vehicle was coming from the south towards the north, crossing the path of the far left, and upon entering the intersection and diverging to the left, its entry coincided with the entry of the damaged motorcycle that was coming from the north towards the south following the path of the far right, and because of the red light passing by the driver of the causing vehicle, the injured bike driver was surprised. By that, he avoided colliding with the vehicle that caused the swerving to the right and then deteriorated onto the side sidewalk, so that the causing vehicle stopped after that in the middle of the intersection and the necessary action was taken.",-0.19746179160121255,2.490378837640347,-0.3676863281700941,1,0,0,0,0,0,1,0.01123376990240018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0.5159238055440721,-0.972283752569173,"4134.                   After detecting and inspecting the accident site, the following became clear: - While the vehicle was moving from the south towards the north, taking the far left lane towards the Qatari intersection, when it entered the intersection and deviated to the west, and when it reached the other side of the intersection, it was surprised that the vehicle was run over in front of him, cleaning the street without securing his parking place and because of the speed without taking into account the road conditions and standing in the main street without securing a place. The vehicle was stopped by the driver who was run over the driver of the causing vehicle who was run over from the front of his vehicle.",1.0226501309346883,-0.4015453331379524,0.6331117943832852,0,1,0,0,0,0,1,0.11018253322460493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.19668219044923382,-0.972283752569173,"4135.                   After detecting and inspecting the accident site, the following accident chart became clear: - The causing vehicle is moving from west to east, walking the middle path of the road, and the trampled woman cuts the road from the south to the north from a place not designated for pedestrians while entering the road without attention and the cyclist's lack of attention and negligence while driving and his speed without taking into account the road conditions ran over the front of his bike to the right side of the woman and fell in front of The bike is in the middle of the road according to the picture in the chart. The accident was planned and the necessary action was taken.",1.0226501309346883,-0.4015453331379524,0.6331117943832852,0,1,0,0,0,0,1,0.11018253322460493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.46271686969493236,-0.972283752569173,"4136.                   After inspecting the accident site, the following accident chart became clear: The two vehicles are moving from east to west and the damaged vehicle in the front and causing the rear in the middle lane of the road. Due to the lack of attention of the offending driver and his negligence while driving and moving at an excessive speed and not leaving enough distance between his vehicle and the vehicle moving in front of him The front of his vehicle collided with the rear of the damaged vehicle and then rushed The two vehicles were ahead and the damaged vehicle stopped at a distance of 87 , 4 meters from the point of collision, while the causing vehicle stopped at a distance of 57 , 7 meters from the collision point after hitting the plastic barriers on the side of the road, and in this way the accident occurred. The accident was planned and the necessary measures were taken.",1.0226501309346883,-0.4015453331379524,0.6331117943832852,1,0,0,0,0,0,1,0.11018253322460493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.5482149114387221,-0.972283752569173,"4137.                   After inspecting the accident site, the following accident chart became clear: The two vehicles are moving from east to west and the damaged vehicle in the front and causing the rear in the middle lane of the road. Due to the lack of attention of the offending driver and his negligence while driving and moving at an excessive speed and not leaving enough distance between his vehicle and the vehicle moving in front of him The front of his vehicle collided with the rear of the damaged vehicle and then rushed The two vehicles were ahead and the damaged vehicle stopped at a distance of 87 , 4 meters from the point of collision, while the causing vehicle stopped at a distance of 57 , 7 meters from the collision point after hitting the plastic barriers on the side of the road, and in this way the accident occurred. The accident was planned and the necessary measures were taken.",1.0226501309346883,-0.4015453331379524,0.6331117943832852,0,1,0,0,0,0,1,0.11018253322460493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.6223376772423516,-0.7527866744672773,"4138.                   After inspecting the accident site, the following accident chart became clear: The two vehicles are moving from east to west and the damaged vehicle in the front and causing the rear in the middle lane of the road. Due to the lack of attention of the offending driver and his negligence while driving and moving at an excessive speed and not leaving enough distance between his vehicle and the vehicle moving in front of him The front of his vehicle collided with the rear of the damaged vehicle and then rushed The two vehicles were ahead and the damaged vehicle stopped at a distance of 87 , 4 meters from the point of collision, while the causing vehicle stopped at a distance of 57 , 7 meters from the collision point after hitting the plastic barriers on the side of the road, and in this way the accident occurred. The accident was planned and the necessary measures were taken.",-1.4175737141371132,-0.4015453331379524,-2.3692825732768528,0,1,0,0,0,0,1,0.225099247623803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.6223376772423516,-0.7527866744672773,"4139.                   After inspecting the accident site, the following accident chart became clear: The two vehicles are moving from east to west and the damaged vehicle in the front and causing the rear in the middle lane of the road. Due to the lack of attention of the offending driver and his negligence while driving and moving at an excessive speed and not leaving enough distance between his vehicle and the vehicle moving in front of him The front of his vehicle collided with the rear of the damaged vehicle and then rushed The two vehicles were ahead and the damaged vehicle stopped at a distance of 87 , 4 meters from the point of collision, while the causing vehicle stopped at a distance of 57 , 7 meters from the collision point after hitting the plastic barriers on the side of the road, and in this way the accident occurred. The accident was planned and the necessary measures were taken.",-1.4175737141371132,-0.4015453331379524,-2.3692825732768528,0,1,0,0,0,0,1,0.225099247623803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.7078357189861413,0.07032736841483159,"4140.                   After detecting and inspecting the accident site, the following accident chart became clear:  While the causing vehicle is coming from the west towards the east and in the case of moving forward and the damaged vehicle coming from the north towards the south, and in the case of moving forward, and because of not complying with the stop sign by the offending vehicle, the front of the damaged vehicle collided with the left side of the causing vehicle. The accident resulted in the drivers being injured as well as damage. In the two vehicles, the site of the accident was examined and necessary action was taken.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,1,0,0,0,0,0,1,0.2317753615079469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.8142495906844207,0.07032736841483159,"4141.                   After detecting and inspecting the accident site, the following accident chart became clear:  While the offending vehicle was coming from the west towards the east, and in the case of moving forward and the damaged vehicle coming from the north towards the south, and in the case of moving forward, and because of not complying with the stop sign by the offending vehicle, the front of the damaged vehicle collided with the left side of the causing vehicle. The accident resulted in the drivers being injured as well as resulting damage. In the two vehicles, the site of the accident was examined and necessary action was taken.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,1,0,0,0,0,0,1,0.2317753615079469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.761042654835281,0.07032736841483159,"4142.                   After detecting and inspecting the accident site, the following accident chart became clear: -  While the causing vehicle was coming from the east to the west, turning south, taking the second lane from the right, the first damaged vehicle was coming from the west toward the east, taking the right lane, and the second damaged vehicle was also coming from the west toward the east, taking the middle path, and because of bypassing the red traffic light. The red front of the damaged vehicle collided with the front of the first damaged vehicle and the front right side of the causing vehicle, and as a result of this collision, the first damaged vehicle deviated to the left side to collide the front of the second damaged vehicle with the rear of the first damaged vehicle. The accident was planned and necessary action was taken.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,1,0,0,0,0,0,1,0.2317753615079469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.19668219044923382,0.07032736841483159,"4143.                   After detecting and inspecting the accident site, the following accident chart became clear: -  While the causing vehicle was coming from the east to the west, turning south, taking the second lane from the right, the first damaged vehicle was coming from the west toward the east, taking the right lane, and the second damaged vehicle was also coming from the west toward the east, taking the middle path, and because of bypassing the traffic light. The red front of the damaged vehicle collided with the front of the first damaged vehicle and the front right side of the causing vehicle, and as a result of this collision, the first damaged vehicle deviated to the left side to collide the front of the second damaged vehicle with the rear of the first damaged vehicle. The accident was planned and necessary action was taken.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,0,1,0,0,0,0,1,0.2317753615079469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.6014218472878619,0.07032736841483159,"4144.                   After detecting and inspecting the accident site, the following accident chart became clear: -  While the causing vehicle was coming from the east to the west, turning south, taking the second lane from the right, the first damaged vehicle was coming from the west toward the east, taking the right lane, and the second damaged vehicle was also coming from the west toward the east, taking the middle path, and because of bypassing the traffic light. The red front of the damaged vehicle collided with the front of the first damaged vehicle and the front right side of the causing vehicle, and as a result of this collision, the first damaged vehicle deviated to the left side to collide the front of the second damaged vehicle with the rear of the first damaged vehicle. The accident was planned and necessary action was taken.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,0,1,0,0,0,0,1,0.2317753615079469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.8674565265335604,0.07032736841483159,"4145.                   After detecting and inspecting the accident site, the following accident chart became clear: -  While the causing vehicle was coming from the east to the west, turning south, taking the second lane from the right, the first damaged vehicle was coming from the west toward the east, taking the right lane, and the second damaged vehicle was also coming from the west toward the east, taking the middle path, and because of bypassing the traffic light. The red front of the damaged vehicle collided with the front of the first damaged vehicle and the front right side of the causing vehicle, and as a result of this collision, the first damaged vehicle deviated to the left side to collide the front of the second damaged vehicle with the rear of the first damaged vehicle. The accident was planned and necessary action was taken.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,1,0,0,0,0,0,1,0.2317753615079469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.9415792923371898,-0.8076609439927512,"4146.                   After detecting and inspecting the accident site, the following accident chart became clear: -  While the causing vehicle was coming from the east to the west, turning south, taking the second lane from the right, the first damaged vehicle was coming from the west toward the east, taking the right lane, and the second damaged vehicle was also coming from the west toward the east, taking the middle path, and because of bypassing the traffic light. The red front of the damaged vehicle collided with the front of the first damaged vehicle and the front right side of the causing vehicle, and as a result of this collision, the first damaged vehicle deviated to the left side to collide the front of the second damaged vehicle with the rear of the first damaged vehicle. The accident was planned and necessary action was taken.",-0.19746179160121255,2.490378837640347,-0.3676863281700941,0,1,0,0,0,0,1,0.3171639525310463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1.0479931640354692,0.6053514962882024,"4147.                   After detecting and inspecting the accident site, the following accident chart became clear: -  While the causing vehicle was coming from the east to the west, turning south, taking the second lane from the right, the first damaged vehicle was coming from the west toward the east, taking the right lane, and the second damaged vehicle was also coming from the west toward the east, taking the middle path, and because of bypassing the traffic light. The red front of the damaged vehicle collided with the front of the first damaged vehicle and the front right side of the causing vehicle, and as a result of this collision, the first damaged vehicle deviated to the left side to collide the front of the second damaged vehicle with the rear of the first damaged vehicle. The accident was planned and necessary action was taken.",1.0226501309346883,-0.4015453331379524,0.6331117943832852,0,1,0,0,0,0,1,0.32280034376110217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.9947862281863296,0.879722843915572,"4148.                   After detecting and inspecting the accident site by the policeman, the chart of the accident revealed the following: While the causing vehicle was coming from the filter on the side of Hamdan Street near Bank Saderat Iran, and when it entered the street and turned to the north (Khalidiya) and entered the second lane from the left side, it was surprised by the run-over person coming from the west towards the east in front of him and because the run-over person passed the road from the place not designated for pedestrian crossing, and taking drinks the alcohol and the speed of vehicle, without taking into account the road conditions, ran over the vehicle that was run over with its front end, which led to the vehicle being run over at the bottom of the vehicle and jammed underneath it.",-0.19746179160121255,-0.4015453331379524,0.6331117943832852,0,1,0,0,0,0,1,0.33727984977540115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1.5268555866777267,0.3995729855676751,"4149.                   After detecting and inspecting the accident site, the following accident plan became clear:  Because of not leaving enough distance, the offending vehicle collided at the front of the first damaged vehicle from behind, and due to the severity of the shock, the first damaged vehicle collided with the front of the second damaged vehicle at the rear of the second vehicle. The accident resulted in the injury of the driver of the first damaged vehicle and also resulted in material damage to the vehicles. The site of the accident was examined and necessary action was taken.",-0.19746179160121255,2.490378837640347,-0.3676863281700941,1,0,0,0,0,0,1,0.44962461866185527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
-0.4950079755895825,0.04289023365209463,"4150.                   After inspecting the accident site, the following accident plan became clear: While the offending vehicle was coming from the west towards the east, taking the lane on the far right, and the damaged vehicle was coming from the south towards the north, taking the lane on the far right, and because of the red light signal from the driver of the causing vehicle, the front of the damaged vehicle hit the right side of the causing vehicle and from the severity of the collision the causing vehicle deviated to the left and collided With its right front angle with plastic barriers, the accident resulted in the injury of the injured driver, as well as material damage to the two vehicles, with 2 plastic barriers, as planned, the accident occurred.",-0.19746179160121255,-0.4015453331379524,-1.3684844507234735,0,1,0,0,0,0,1,0.644326366201068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-1.3995258850249577,-0.8213795113741197,"4151.                   After detecting and inspecting the accident site, the following accident chart became clear: - The rammed road crosses the road from west to east crosses the lines crossing the intersection and the causing vehicle is moving from east to west inside the intersection towards the south, and because of not giving priority to pedestrian crossing and speed without taking into account the road conditions, it ran over the front of the vehicle being run over and fell in the middle of the road a distance of two meters from the point of the accident according to the plan The accident happened.",-2.637685636673014,2.490378837640347,-2.3692825732768528,0,1,0,0,1,0,0,0.6695752100219204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
-0.38859410389130306,-0.9860023199505414,"4152.                   After inspecting the accident site, the following accident plan became clear:  The damaged vehicle was in a final stop before the accident, and the motorcycle was moving in the left lane inside the roundabout before the accident and while it was moving due to the lack of attention of the offending driver and his negligence while driving and not adhering to the lane, and he deviated from his lane and was surprised by the damaged car parked in the right lane and was unable to In order to avoid the accident and hit the front of the bike that caused the damage to the left rear corner of the damaged vehicle according to the picture in the chart, the accident was planned and the necessary actions were taken. ",-0.19746179160121255,2.490378837640347,-0.3676863281700941,1,0,0,0,1,0,0,0.762964193257002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.33538716804216334,-0.601882433272224,"4153.                   After detecting and inspecting the accident site, the following accident chart became clear:  While the causing vehicle was coming from the south towards the north, and in the case of moving forward and parking the vehicles, the driver was coming from the east towards the west, and because of the speed without taking into account the road conditions by the causing vehicle, the body of the person who was attacked collided with the right side of the vehicle causing the accident according to the plan.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,1,0,0,0,1,0,0,0.9796642832669185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1.0479931640354692,0.9483156808224144,"4154.                   After detecting and inspecting by the policeman, the chart of the accident at the scene of the accident became clear the following: While the causing vehicle was moving on the far left lane from the west towards the east, and the vehicle was overtaking the road from the south towards the north on its feet and due to speed without taking into account the road conditions by the vehicle causing the vehicle, and crossing the vehicle from a place not designated for pedestrian crossing led to the occurrence of this accident as it ran over the right front corner The vehicle with the body of the one who was run over and was thrown over the vehicle for a distance of 40 meters by analogy from the runaway point and fell on the agricultural island between the two directions. The vehicle also veered and exited from the street and settled on the separating island for a distance of 42 meters by analogy from the point of the accident, resulting in the death of the vehicle and material damage to the vehicle, according to the plan.",-0.19746179160121255,-0.4015453331379524,-1.3684844507234735,0,1,0,0,1,0,0,0.9871612308253424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1.5800625225268663,0.2898244465167273,"4155.                   After detecting and inspecting the person who charted this accident, the following is revealed: -   The two vehicles are coming from the east to the west direction, the damaged vehicle is on the left line, the vehicle causing the center line, while the two vehicles are moving and due to non-compliance with the mandatory driving line by the driver who entered the damaged vehicle’s lane and collided with the left side of the offending vehicle on the right side of the damaged vehicle. The accident is shown in the diagram.",-0.19746179160121255,-0.4015453331379524,-0.3676863281700941,1,0,0,0,1,0,0,0.9914295659315983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.35630299799665294,0.6327886310509393,"4156.                   After inspecting the accident site by the person who charted the accident, the following became clear:  While the driver of the offending vehicle was coming from the east heading to the west and on Al Karamah Street and before the intersection, a back-to-back collision occurred as the first damaged vehicle was in a stopped state while driving and as a result of failure to adhere to the driving line by the driver of the offending vehicle, its front collided with the rear right side of the first damaged vehicle. The driver of the causing vehicle was driving forward until he entered the intersection, as he crossed the red traffic light, and as a result, another collision occurred as the vehicle that caused the cause collided its front with the left side of the second damaged vehicle in the middle of the intersection when the damaged vehicle was traveling in the left lane and in a case of a left turn and as a result the vehicle deviated The culprit to the left and its front collided with the pavement and settled in the same place, and the second damaged vehicle settled in the middle of the intersection and thus the accident occurred and necessary action was taken",-2.637685636673014,-0.4015453331379524,-2.3692825732768528,0,1,0,0,1,0,0,1.1916144824150012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
